"last_name, first_name",player_id,year,woba,est_woba,est_woba_minus_woba_diff
"Rortvedt, Ben",666163,2021,0.227,0.27,-0.043
"Valera, Breyvic",591971,2021,0.293,0.284,0.009
"Ruiz, Keibert",660688,2021,0.325,0.307,0.018000000000000016
"Leyba, Domingo",642736,2021,0.172,0.236,-0.064
"Garcia, Aramis",605244,2021,0.244,0.229,0.014999999999999986
"Haggerty, Sam",664059,2021,0.24,0.285,-0.045
"Castro, Rodolfo",666801,2021,0.281,0.292,-0.011
"Rondón, José",602922,2021,0.316,0.297,0.019000000000000017
"Robertson, Daniel",621002,2021,0.265,0.281,-0.016
"Inciarte, Ender",542255,2021,0.262,0.229,0.033
"Arcia, Orlando",606115,2021,0.245,0.25,-0.005
"Drury, Brandon",592273,2021,0.333,0.257,0.076
"Mazeika, Patrick",664850,2021,0.228,0.231,-0.003
"Reyes, Pablo",622569,2021,0.303,0.277,0.025999999999999968
"Sandoval, Pablo",467055,2021,0.291,0.316,-0.025
"Paredes, Isaac",670623,2021,0.274,0.282,-0.008
"Sisco, Chance",642082,2021,0.205,0.224,-0.019
"Ellis, Drew",656403,2021,0.23,0.229,0.001
"Isbel, Kyle",664728,2021,0.333,0.251,0.082
"Vargas, Ildemaro",545121,2021,0.192,0.244,-0.052
"Vosler, Jason",613564,2021,0.261,0.296,-0.035
"Greiner, Grayson",606988,2021,0.293,0.24,0.053
"Buehler, Walker",621111,2021,0.14,0.126,0.014000000000000012
"Blandino, Alex",607468,2021,0.27,0.256,0.014000000000000012
"Johnson, Daniel",669288,2021,0.274,0.27,0.004
"Rivera, René",425784,2021,0.288,0.263,0.024999999999999967
"Vierling, Matt",663837,2021,0.356,0.32,0.035999999999999976
"Rivas, Webster",593590,2021,0.286,0.257,0.029
"Pozo, Yohel",650968,2021,0.3,0.3,0
"Wilkerson, Stevie",592859,2021,0.19,0.186,0.004
"Araúz, Jonathan",660620,2021,0.282,0.27,0.011999999999999955
"Wainwright, Adam",425794,2021,0.149,0.176,-0.027
"Alvarez, Eddy",657193,2021,0.277,0.327,-0.05
"Wheeler, Zack",554430,2021,0.153,0.118,0.035
"Ford, Mike",645801,2021,0.254,0.317,-0.063
"Raley, Luke",670042,2021,0.236,0.302,-0.066
"Jones, Jahmai",663330,2021,0.186,0.195,-0.009
"McCarthy, Jake",664983,2021,0.315,0.255,0.06
"Urías, Julio",628711,2021,0.2,0.151,0.049000000000000016
"Joyce, Matt",459964,2021,0.219,0.275,-0.056
"Walton, Donovan",622268,2021,0.267,0.269,-0.002
"Velazquez, Andrew",623205,2021,0.252,0.256,-0.004
"Pache, Cristian",665506,2021,0.159,0.192,-0.033
"Garneau, Dustin",572863,2021,0.335,0.303,0.032
"Fried, Max",608331,2021,0.289,0.27,0.019
"Wong, Kean",642221,2021,0.187,0.25,-0.063
"Mahle, Tyler",641816,2021,0.092,0.198,-0.106
"Neuse, Sheldon",641914,2021,0.214,0.249,-0.035
"Wallach, Chad",595453,2021,0.224,0.167,0.056999999999999995
"Craig, Will",643269,2021,0.251,0.226,0.024999999999999994
"Freeman, Mike",502273,2021,0.206,0.232,-0.026
"Romine, Andrew",461865,2021,0.223,0.217,0.006
"Alcantara, Sandy",645261,2021,0.079,0.087,-0.008
"Nola, Aaron",605400,2021,0.197,0.179,0.018000000000000016
"Scherzer, Max",453286,2021,0,0.076,-0.076
"Corbin, Patrick",571578,2021,0.147,0.161,-0.014
"DeSclafani, Anthony",543101,2021,0.089,0.121,-0.032
"Quinn, Roman",596451,2021,0.275,0.286,-0.011
"Gausman, Kevin",592332,2021,0.178,0.121,0.056999999999999995
"Romine, Austin",519222,2021,0.237,0.187,0.05
"Morton, Charlie",450203,2021,0.118,0.134,-0.016
"Celestino, Gilberto",665482,2021,0.201,0.241,-0.04
"Hendricks, Kyle",543294,2021,0.13,0.13,0
"O'Grady, Brian",657434,2021,0.265,0.293,-0.028
"Ríos, Edwin",621458,2021,0.182,0.256,-0.074
"Márquez, Germán",608566,2021,0.288,0.284,0.004
"Bolt, Skye",621450,2021,0.113,0.204,-0.091
"Burnes, Corbin",669203,2021,0.166,0.15,0.016000000000000014
"Miley, Wade",489119,2021,0.21,0.238,-0.028
"Castillo, Luis",622491,2021,0.169,0.135,0.034
"Woodruff, Brandon",605540,2021,0.134,0.143,-0.009
"Stroman, Marcus",573186,2021,0.143,0.155,-0.012
"DeShields, Delino",592261,2021,0.352,0.328,0.023999999999999966
"Kelly, Merrill",518876,2021,0.113,0.113,0
"Musgrove, Joe",605397,2021,0.143,0.112,0.030999999999999986
"Marchán, Rafael",665561,2021,0.277,0.282,-0.005
"Barrero, Jose",676480,2021,0.271,0.238,0.033
"Ramos, Henry",592656,2021,0.244,0.261,-0.017
"Darvish, Yu",506433,2021,0.108,0.151,-0.043
"Núñez, Renato",600524,2021,0.287,0.211,0.076
"Almora Jr., Albert",546991,2021,0.143,0.161,-0.018
"Fargas, Johneshwy",641561,2021,0.275,0.209,0.066
"Webb, Logan",657277,2021,0.192,0.184,0.008
"Bumgarner, Madison",518516,2021,0.217,0.22,-0.003
"Walker, Taijuan",592836,2021,0.119,0.138,-0.019
"Lester, Jon",452657,2021,0.205,0.219,-0.014
"Senzatela, Antonio",622608,2021,0.045,0.074,-0.029
"Mathisen, Wyatt",621500,2021,0.219,0.27,-0.051
"Trejo, Alan",676701,2021,0.245,0.278,-0.033
"Owings, Chris",572008,2021,0.431,0.318,0.11299999999999999
"Gray, Jon",592351,2021,0.094,0.095,-0.001
"Marcano, Tucupita",672779,2021,0.231,0.287,-0.056
"Rivas, Alfonso",663845,2021,0.353,0.289,0.064
"Siri, Jose",642350,2021,0.401,0.378,0.023
"Allen, Greg",656185,2021,0.375,0.318,0.056999999999999995
"Terry, Curtis",663799,2021,0.132,0.193,-0.061
"Wood, Alex",622072,2021,0.08,0.108,-0.028
"Devers, José",672701,2021,0.276,0.284,-0.008
"Rogers, Trevor",669432,2021,0.076,0.079,-0.003
"Houser, Adrian",605288,2021,0.143,0.158,-0.015
"Fowler, Dustin",641583,2021,0.202,0.183,0.019000000000000017
"Nottingham, Jacob",641924,2021,0.263,0.246,0.017000000000000015
"Peralta, Freddy",642547,2021,0.096,0.137,-0.041
"Martini, Nick",605361,2021,0.287,0.326,-0.039
"Rivero, Sebastián ",665861,2021,0.22,0.238,-0.018
"Davies, Zach",605200,2021,0.155,0.156,-0.001
"Gittens, Chris",656467,2021,0.216,0.302,-0.086
"Smyly, Drew",592767,2021,0.064,0.087,-0.023
"Gray, Sonny",543243,2021,0.142,0.148,-0.006
"Fedde, Erick",607200,2021,0.018,0.096,-0.078
"Brubaker, JT",664141,2021,0.129,0.163,-0.034
"Oliva, Jared",666931,2021,0.197,0.214,-0.017
"Palacios, Joshua",641943,2021,0.236,0.302,-0.066
"Gutierrez, Vladimir",661269,2021,0.115,0.135,-0.02
"Gallen, Zac",668678,2021,0.203,0.165,0.038000000000000006
"Burger, Jake",669394,2021,0.344,0.351,-0.007
"Paddack, Chris",663978,2021,0.062,0.097,-0.035
"Gomber, Austin",596295,2021,0.101,0.109,-0.008
"Crowe, Wil",640444,2021,0.096,0.162,-0.066
"Anderson, Ian",666120,2021,0.074,0.058,0.015999999999999993
"Frazier, Todd",453943,2021,0.163,0.262,-0.099
"Godoy, José",608422,2021,0.193,0.186,0.007
"Freeland, Kyle",607536,2021,0.195,0.153,0.042
"Welker, Colton",666213,2021,0.215,0.297,-0.082
"Adams, Matt",571431,2021,0.198,0.197,0.001
"Anderson, Tyler",542881,2021,0.133,0.114,0.019000000000000003
"Kershaw, Clayton",477132,2021,0.209,0.213,-0.004
"Bruce, Jay",457803,2021,0.217,0.231,-0.014
"Heath, Nick",670084,2021,0.18,0.209,-0.029
"Ross, Joe",605452,2021,0.248,0.211,0.037000000000000005
"Hermosillo, Michael",641684,2021,0.307,0.324,-0.017
"Campusano, Luis",669134,2021,0.142,0.246,-0.104
"Stubbs, Garrett",596117,2021,0.205,0.212,-0.007
"Dean, Austin",621573,2021,0.32,0.29,0.030000000000000027
"Sanchez, Adrián",506703,2021,0.271,0.252,0.019000000000000017
"Snell, Blake",605483,2021,0.103,0.126,-0.023
"Moniak, Mickey",666160,2021,0.147,0.19,-0.043
"Williams, Mason",592863,2021,0.27,0.252,0.018000000000000016
"Eflin, Zach",621107,2021,0.046,0.102,-0.056
"Lauer, Eric",641778,2021,0.24,0.204,0.036000000000000004
"Cueto, Johnny",456501,2021,0.12,0.161,-0.041
"Machín, Vimael",605353,2021,0.16,0.19,-0.03
"Perdomo, Geraldo",672695,2021,0.331,0.283,0.048
"Souza Jr., Steven",519306,2021,0.241,0.194,0.046999999999999986
"Smith, Kevin",675656,2021,0.182,0.246,-0.064
"Butera, Drew",460077,2021,0.091,0.149,-0.058
"Mills, Alec",621219,2021,0.039,0.035,0.004
"Friedl, TJ",670770,2021,0.338,0.301,0.037
"López, Pablo",641154,2021,0.075,0.132,-0.057
"Thompson, Trayce",572204,2021,0.453,0.492,-0.039
"Fortes, Nick",663743,2021,0.426,0.375,0.051
"González, Chi Chi",592346,2021,0.17,0.162,0.008
"Bauer, Trevor",545333,2021,0.051,0.147,-0.096
"Maile, Luke",571912,2021,0.358,0.283,0.075
"Holaday, Bryan",592407,2021,0.239,0.194,0.044999999999999984
"Heineman, Scott",595981,2021,0.226,0.205,0.021
"Schebler, Scott",594988,2021,0.161,0.158,0.003
"Anderson, Brett",474463,2021,0.086,0.15,-0.064
"Maybin, Cameron",457727,2021,0.133,0.189,-0.056
"Alzolay, Adbert",640470,2021,0.088,0.08,0.008
"Espino, Paolo",502179,2021,0.147,0.182,-0.035
"deGrom, Jacob",594798,2021,0.331,0.273,0.057999999999999996
"Gonzalez, Romy",663853,2021,0.267,0.265,0.002
"Keller, Mitch",656605,2021,0.134,0.182,-0.048
"Ynoa, Huascar",660623,2021,0.274,0.225,0.049000000000000016
"Deichmann, Greg",656364,2021,0.136,0.174,-0.038
"Megill, Tylor",656731,2021,0.243,0.129,0.11399999999999999
"Hicks, John",543308,2021,0.384,0.361,0.023
"Wolters, Tony",547172,2021,0.21,0.215,-0.005
"Arrieta, Jake",453562,2021,0.182,0.15,0.032
"Gibson, Kyle",502043,2021,0.16,0.136,0.023999999999999994
"Lavarnway, Ryan",543432,2021,0.274,0.272,0.002
"Hager, Jake",606993,2021,0.18,0.232,-0.052
"Velasquez, Vince",592826,2021,0.126,0.231,-0.105
"Motter, Taylor",600301,2021,0.259,0.236,0.023
"Kim, Kwang Hyun",547942,2021,0.138,0.14,-0.002
"Williams, Trevor",592866,2021,0.196,0.126,0.07
"Weathers, Ryan",677960,2021,0.191,0.208,-0.017
"Bemboom, Anthony",621532,2021,0.213,0.197,0.015999999999999986
"Bruján, Vidal",660644,2021,0.068,0.175,-0.107
"Flaherty, Jack",656427,2021,0.276,0.364,-0.088
"Hill, Rich",448179,2021,0.11,0.086,0.024000000000000007
"Florial, Estevan",664314,2021,0.423,0.323,0.1
"Higgins, P.J.",664731,2021,0.09,0.164,-0.074
"Wilson, Bryse",669060,2021,0.073,0.152,-0.079
"Smith, Caleb",592761,2021,0.147,0.148,-0.001
"Martinez, Carlos",593372,2021,0.088,0.106,-0.018
"LaMarre, Ryan",534606,2021,0.328,0.255,0.073
"Gray, Josiah",680686,2021,0.068,0.164,-0.096
"Blankenhorn, Travis",663905,2021,0.253,0.336,-0.083
"Kuhl, Chad",641771,2021,0.071,0.126,-0.055
"Payton, Mark",592622,2021,0.204,0.272,-0.068
"Lopez, Alejo",664670,2021,0.229,0.245,-0.016
"Lucroy, Jonathan",518960,2021,0.351,0.29,0.061
"Suárez, Ranger",624133,2021,0.265,0.252,0.013000000000000012
"Weaver, Luke",596133,2021,0.122,0.122,0
"Oviedo, Johan",670912,2021,0.183,0.157,0.025999999999999995
"Wilson, Jacob",607111,2021,0.209,0.224,-0.015
"Pérez, Hernán",541650,2021,0.108,0.178,-0.07
"Fowler, Dexter",451594,2021,0.242,0.267,-0.025
"Brantly, Rob",542963,2021,0.177,0.202,-0.025
"Haseley, Adam",656514,2021,0.185,0.193,-0.008
"Moore, Matt",519043,2021,0,0.04,-0.04
"Stokes Jr., Troy",657011,2021,0.177,0.232,-0.055
"Woodford, Jake",663765,2021,0.098,0.164,-0.066
"Peterson, David",656849,2021,0.116,0.114,0.002
"Luzardo, Jesús",666200,2021,0.146,0.195,-0.049
"Carrasco, Carlos",471911,2021,0,0.065,-0.065
"Gonsolin, Tony",664062,2021,0.205,0.14,0.065
"Marrero, Deven",571918,2021,0.307,0.181,0.126
"Kingery, Scott",664068,2021,0.046,0.056,-0.01
"Thompson, Zach",605507,2021,0.141,0.063,0.078
"Gant, John",607231,2021,0,0.124,-0.124
"Price, David",456034,2021,0.242,0.209,0.033
"Nevin, Tyler",663527,2021,0.452,0.335,0.11699999999999999
"Camargo, Johan",622666,2021,0.077,0.165,-0.088
"Lee, Khalil",666137,2021,0.069,0.068,0.001
"Hernández, Elieser",622694,2021,0.063,0.154,-0.091
"Widener, Taylor",642203,2021,0.092,0.076,0.016
"Toussaint, Touki",657053,2021,0.081,0.12,-0.039
"Tromp, Chadwick",644433,2021,0.258,0.204,0.054
"Peacock, Matt",676840,2021,0.248,0.209,0.039
"Smith, Riley",642092,2021,0,0.061,-0.061
"Guzmán, Ronald",608597,2021,0.159,0.22,-0.061
"Fairchild, Stuart",656413,2021,0.208,0.278,-0.07
"Tejeda, Anderson",660731,2021,0.092,0.114,-0.022
"Moroff, Max",621559,2021,0.055,0.134,-0.079
"White, Mitch",669952,2021,0.043,0.061,-0.018
"López, Jack",605346,2021,0.227,0.154,0.073
"Hoffman, Jeff",656546,2021,0.117,0.228,-0.111
"Henry, Payton",668721,2021,0.286,0.331,-0.045
"Burns, Andy",542992,2021,0.386,0.401,-0.015
"De Jong, Chase",608328,2021,0.103,0.123,-0.02
"Mikolas, Miles",571945,2021,0.077,0.211,-0.134
"Happ, J.A.",457918,2021,0.046,0.124,-0.078
"Padlo, Kevin",656821,2021,0.175,0.171,0.004
"Jay, Jon",445055,2021,0.314,0.185,0.129
"Wong, Connor",657136,2021,0.376,0.325,0.051
"Anderson, Chase",502624,2021,0,0.128,-0.128
"Rogers, Josh",642028,2021,0.053,0.169,-0.116
"Kranick, Max",668820,2021,0,0.036,-0.036
"Steele, Justin",657006,2021,0.135,0.199,-0.064
"LeBlanc, Wade",453281,2021,0,0.099,-0.099
"Lobaton, Jose",446653,2021,0.106,0.207,-0.101
"Williams, Nick",608384,2021,0.164,0.27,-0.106
"Muller, Kyle",666205,2021,0.131,0.114,0.017
"Giambrone, Trent",623508,2021,0.135,0.113,0.022000000000000006
"Neidert, Nick",663734,2021,0.058,0.124,-0.066
"Bonifacio, Jorge",593528,2021,0.131,0.136,-0.005
"Tovar, Wilfredo",541600,2021,0.204,0.241,-0.037
"Kozma, Pete",518902,2021,0.131,0.198,-0.067
"Campbell, Eric",493472,2021,0.277,0.307,-0.03
"Lucchesi, Joey",664192,2021,0.063,0.098,-0.035
"Gilbert, Tyler",656457,2021,0,0.076,-0.076
"Crismatt, Nabil",622503,2021,0,0.049,-0.049
"Sampson, Adrian",592716,2021,0,0,0
"Miller, Brian",675649,2021,0.24,0.23,0.01
"González, Luis",670768,2021,0.414,0.339,0.075
"Muñoz, Yairo",622168,2021,0.08,0.148,-0.068
"Long, Sam",669674,2021,0.088,0.204,-0.116
"Garrett, Braxton",666129,2021,0.16,0.163,-0.003
"Lopes, Tim",621005,2021,0.143,0.209,-0.066
"Poteet, Cody",547001,2021,0.088,0.132,-0.044
"Harrison, Monte",656509,2021,0.212,0.205,0.007
"Beer, Seth",666179,2021,0.57,0.471,0.099
"Reks, Zach",676646,2021,0,0.075,-0.075
"Sanchez, Aaron",592717,2021,0,0.052,-0.052
"Holloway, Jordan",656548,2021,0.088,0.109,-0.021
"Cruz, Oneil",665833,2021,0.418,0.384,0.033999999999999975
"Thomas, Dillon",605504,2021,0.098,0.101,-0.003
"Mathis, Jeff",425772,2021,0,0.063,-0.063
"McBroom, Ryan",643436,2021,0.272,0.146,0.12600000000000003
"Davis, Jaylin",664041,2021,0.138,0.128,0.010000000000000009
"Castillo, Erick",602080,2021,0.272,0.188,0.084
"Cahill, Trevor",502239,2021,0.098,0.099,-0.001
"Knehr, Reiss",663753,2021,0,0.036,-0.036
"Peters, Dillon",596071,2021,0.115,0.142,-0.027
"Thaiss, Matt",642136,2021,0.196,0.296,-0.1
"Kivlehan, Patrick",623182,2021,0.373,0.348,0.025000000000000022
"Barrera, Luis",642456,2021,0.22,0.237,-0.017
"Cease, Dylan",656302,2021,0.375,0.189,0.186
"Thompson, Keegan",624522,2021,0.147,0.176,-0.029
"Mejía, Humberto",650668,2021,0.177,0.248,-0.071
"Allen, Austin",664119,2021,0.361,0.26,0.10099999999999998
"Brault, Steven",643230,2021,0.207,0.111,0.096
"Santillan, Tony",663574,2021,0.177,0.21,-0.033
"Fisher, Derek",605233,2021,0.306,0.155,0.151
"Eickhoff, Jerad",595191,2021,0.352,0.185,0.16699999999999998
"Irvin, Cole",608344,2021,0.176,0.281,-0.105
"Keller, Brad",641745,2021,0,0.08,-0.08
"Howard, Spencer",675921,2021,0.353,0.175,0.178
"Stammen, Craig",489334,2021,0.176,0.169,0.007
"Dorow, Ryan",676900,2021,0.099,0.175,-0.076
"Marté, Luis",606336,2021,0.224,0.227,-0.003
"Chacín, Jhoulys",468504,2021,0,0.16,-0.16
"Strasburg, Stephen",544931,2021,0.322,0.398,-0.076
"Cabrera, Edward",665795,2021,0.177,0.14,0.037
"De Goti, Alex",621008,2021,0.35,0.284,0.066
"Vilade, Ryan",668723,2021,0.099,0.324,-0.225
"Andreoli, John",607430,2021,0.276,0.335,-0.059
"Minor, Mike",501985,2021,0,0.167,-0.167
"Castellanos, Humberto",528748,2021,0.538,0.313,0.22500000000000003
"Ponce, Cody",664074,2021,0,0.041,-0.041
"Robson, Jacob",615699,2021,0,0.134,-0.134
"Garcia, Luis",677651,2021,0,0.155,-0.155
"Bieber, Shane",669456,2021,0,0.017,-0.017
"Gsellman, Robert",607229,2021,0.115,0.136,-0.021
"Lyles, Jordan",543475,2021,0,0.037,-0.037
"Stripling, Ross",548389,2021,0,0.095,-0.095
"Sanmartin, Reiver",665665,2021,0,0.016,-0.016
"Dawson, Ronnie",669008,2021,0.262,0.29,-0.028
"Rodriguez, Eduardo",593958,2021,0,0.03,-0.03
"Goudeau, Ashton",623485,2021,0.147,0.135,0.011999999999999983
"Bart, Joey",663698,2021,0.293,0.322,-0.029
"Harvey, Matt",518774,2021,0,0.027,-0.027
"Ciuffo, Nick",624419,2021,0.322,0.262,0.06
"Davis, Taylor",543089,2021,0.408,0.328,0.08
"Riddle, JT",595375,2021,0.293,0.368,-0.075
"Nolin, Sean",543594,2021,0,0.042,-0.042
"Bishop, Braden",623323,2021,0.22,0.149,0.071
"Hurst, Scott",656568,2021,0,0.153,-0.153
"Richards, Garrett",572070,2021,0.248,0.174,0.074
"Bubic, Kris",663460,2021,0,0.068,-0.068
"Castano, Daniel",641447,2021,0,0.073,-0.073
"Owen, Hunter",670462,2021,0.144,0.188,-0.044
"Campbell, Paul",669294,2021,0,0.039,-0.039
"Alvarez, Jose",501625,2021,0.346,0.346,0
"Boyd, Matthew",571510,2021,0.393,0.61,-0.217
"De León, José",592254,2021,0.22,0.21,0.010000000000000009
"Tomlin, Josh",458708,2021,0.393,0.192,0.201
"Curtiss, John",595928,2021,0,0.048,-0.048
"Uceta, Edwin",670955,2021,0.176,0.093,0.083
"Manaea, Sean",640455,2021,0.53,0.196,0.334
"Antone, Tejay",622088,2021,0.173,0.173,0
"Lynn, Lance",458681,2021,0.176,0.206,-0.03
"Means, John",607644,2021,0.248,0.308,-0.06
"Ray, Robbie",592662,2021,0,0.106,-0.106
"Maeda, Kenta",628317,2021,0.293,0.157,0.13599999999999998
"Giolito, Lucas",608337,2021,0.22,0.102,0.11800000000000001
"Castillo, Ivan",622668,2021,0.393,0.308,0.085
"Littell, Zack",641793,2021,0.22,0.14,0.08
"Yarbrough, Ryan",642232,2021,0,0.16,-0.16
"May, Dustin",669160,2021,0,0,0
"Bundy, Dylan",605164,2021,0.22,0.022,0.198
"Dunning, Dane",641540,2021,0.293,0.081,0.21199999999999997
"Kazmir, Scott",431148,2021,0,0.014,-0.014
"Sánchez, Ali",645305,2021,0.621,0.514,0.10699999999999998
"Heaney, Andrew",571760,2021,0.393,0.333,0.06
"Hudson, Dakota",641712,2021,0.393,0.234,0.159
"Ryu, Hyun Jin",547943,2021,0,0.118,-0.118
"Zimmermann, Bruce",669145,2021,0,0.074,-0.074
"Amburgey, Trey",664011,2021,0,0.028,-0.028
"Kaprielian, James",621076,2021,0.293,0.31,-0.017
"Gonzales, Marco",594835,2021,0,0.191,-0.191
"Arteaga, Humberto",600858,2021,0,0.118,-0.118
"Montas, Frankie",593423,2021,0,0.026,-0.026
"McCullers Jr., Lance",621121,2021,0,0.016,-0.016
"Rasmussen, Drew",656876,2021,0.22,0.272,-0.052
"Hess, David",605276,2021,0,0.016,-0.016
"Jackson, Andre",656578,2021,0,0.017,-0.017
"Stock, Robert",476594,2021,0,0.289,-0.289
"Gushue, Taylor",656494,2021,0,0.005,-0.005
"Ashby, Aaron",676879,2021,0.231,0.231,0
"Martin, Corbin",656686,2021,0.22,0.136,0.084
"Sandoval, Patrick",663776,2021,0.22,0.039,0.181
"Suter, Brent",608718,2021,0,0.056,-0.056
"Berríos, José",621244,2021,0,0.063,-0.063
"Valdez, Framber",664285,2021,0,0.058,-0.058
"Urquidy, José",664353,2021,0.22,0.112,0.108
"Frankoff, Seth",571676,2021,0.173,0.228,-0.055
"Flexen, Chris",623167,2021,0,0.104,-0.104
"Cleavinger, Garrett",664076,2021,0.621,0.41,0.21100000000000002
"Morimando, Shawn",596049,2021,0,0.043,-0.043
"Germán, Domingo",593334,2021,0,0,0
"Camarena, Daniel",547176,2021,0.669,0.516,0.15300000000000002
"Pineda, Michael",501381,2021,0,0.069,-0.069
"Eovaldi, Nathan",543135,2021,0.231,0.254,-0.023
"Rodón, Carlos",607074,2021,0,0.138,-0.138
"Detwiler, Ross",446321,2021,0.293,0.132,0.16099999999999998
"Clarke, Taylor",664199,2021,0.293,0.052,0.241
"Bickford, Phil",641360,2021,0.293,0.049,0.244
"Almonte, Yency",622075,2021,0,0.021,-0.021
"Stewart, Kohl",640464,2021,0.293,0.199,0.094
"Skubal, Tarik",669373,2021,0,0,0
"Ramirez, Nick",598286,2021,0,0.371,-0.371
"Hoying, Jared",592419,2021,0,0.036,-0.036
"Díaz, Miguel",622766,2021,0,0.124,-0.124
"Wright, Kyle",657140,2021,0.414,0.272,0.14199999999999996
"Voth, Austin",608723,2021,0.534,0.284,0.25000000000000006
"Jax, Griffin",643377,2021,0,0.007,-0.007
"Dunn, Justin",643290,2021,0.414,0.102,0.312
"Abbott, Cory",676265,2021,0.293,0.124,0.16899999999999998
"Mize, Casey",663554,2021,0.231,0.247,-0.016
"Faria, Jake",607188,2021,0.414,0.225,0.18899999999999997
"Kelly, Joe",523260,2021,0,0.219,-0.219
"Ray, Corey",641999,2021,0.231,0.356,-0.125
"Pérez, Cionel",672335,2021,0,0.079,-0.079
"Quantrill, Cal",615698,2021,0.44,0.068,0.372
"Quintana, Jose",500779,2021,0.785,0.411,0.37400000000000005
"Nance, Tommy",667297,2021,0,0.074,-0.074
"Sims, Lucas",608371,2021,0,0.083,-0.083
"Newcomb, Sean",656794,2021,0,0,0
"Keuchel, Dallas",572971,2021,0,0.022,-0.022
"Okert, Steven",595345,2021,0,0.13,-0.13
"Oswalt, Corey",621261,2021,,,
"Peralta, Wily",503449,2021,0.346,0.421,-0.075
"Ober, Bailey",641927,2021,0.44,0.484,-0.044
"Kazmar Jr., Sean",453527,2021,0,0.124,-0.124
"Pop, Zach",647315,2021,0,0,0
"Alexander, Tyler",641302,2021,0,0,0
"Anderson, Tanner",664196,2021,0,0.103,-0.103
"Clay, Sam",621348,2021,0,0.068,-0.068
"Reetz, Jakson",656883,2021,0.621,0.383,0.238
"Harper, Ryne",607560,2021,0,0,0
"Arihara, Kohei",685503,2021,0,0.05,-0.05
"Rodriguez, Jefry",622446,2021,0,0.231,-0.231
"Strider, Spencer",675911,2021,0,0,0
"Allard, Kolby",663465,2021,0,0.003,-0.003
"Cimber, Adam",643256,2021,0,0.279,-0.279
"Taillon, Jameson",592791,2021,0.346,0.367,-0.021
"Yamamoto, Jordan",657141,2021,0.44,0.421,0.019000000000000017
"Graterol, Brusdar",660813,2021,0,0.089,-0.089
"McCaughan, Darren",670766,2021,0,0.182,-0.182
"Guerra, Junior",448855,2021,0,0.075,-0.075
"McKenzie, Triston",663474,2021,0.44,0.432,0.008
"Sheffield, Justus",656954,2021,0.44,0.449,-0.009
"Whitlock, Garrett",676477,2021,0.44,0.415,0.025000000000000022
"Strickland, Hunter",519326,2021,0,0.268,-0.268
"Bender, Anthony",669622,2021,0,0.217,-0.217
"Odom, Joseph",641929,2021,0,0.098,-0.098
"Junis, Jakob",596001,2021,0,0,0
"Romano, Sal",607219,2021,0,0.043,-0.043
"Fulmer, Carson",608334,2021,0,0.13,-0.13
"Lambert, Peter",663567,2021,0,0.057,-0.057
"Ryan, Kyle",594986,2021,0,0.194,-0.194
"Elledge, Seth",676220,2021,0,0.114,-0.114
"Greinke, Zack",425844,2021,0,0.021,-0.021
"Norris, Daniel",596057,2021,0,0.112,-0.112
"Matz, Steven",571927,2021,0,0.04,-0.04
"Lowe, Josh",666139,2021,0.785,0.443,0.342
"Kluber, Corey",446372,2021,0,0.04,-0.04
"Knebel, Corey",608349,2021,0,0.113,-0.113
"López, Jorge",605347,2021,0,0.029,-0.029
"Pagán, Emilio",641941,2021,0,0.007,-0.007
"Bleier, Richard",542947,2021,,,
"Smith, Drew",622098,2021,0,0.044,-0.044
"Bard, Daniel",453268,2021,0.879,0.803,0.076
"Godley, Zack",643327,2021,,,
"Jackson, Jay",543351,2021,0,0.172,-0.172
"Maton, Phil",664208,2021,0,0.085,-0.085
"Winkler, Dan",595465,2021,0,0.281,-0.281
"Jones, Nate",518858,2021,0,0.767,-0.767
"Canning, Griffin",656288,2021,,,
"Hendrix, Ryan",641682,2021,0,0.216,-0.216
"Hunter, Tommy",488984,2021,0.879,0.663,0.21599999999999997
"Madero, Luís",650347,2021,0,0.285,-0.285
"Rosso, Ramón",665759,2021,,,
"Suero, Wander",593833,2021,0,0.039,-0.039
"Banda, Anthony",607455,2021,0,0.283,-0.283
"Cortes, Nestor",641482,2021,0,0.153,-0.153
"Effross, Scott",664123,2021,0,0.02,-0.02
"Melancon, Mark",453343,2021,,,
"Miller, Shelby",571946,2021,0,0.076,-0.076
"Reed, Jake",596082,2021,0,0.083,-0.083
"Lugo, Seth",607625,2021,0,0.176,-0.176
"Odorizzi, Jake",543606,2021,0,0.231,-0.231
"King, John",667463,2021,0,0.247,-0.247
"Ladendorf, Tyler",502285,2021,0,0.076,-0.076
"Sherfy, Jimmie",642073,2021,0,0.09,-0.09
"Hutchison, Drew",571800,2021,0,0.064,-0.064
"Kopech, Michael",656629,2021,0,0.1,-0.1
"Morejon, Adrian",670970,2021,0,0.223,-0.223
"Overton, Connor",656818,2021,0.879,0.122,0.757
"Cobb, Alex",502171,2021,0,0.058,-0.058
"Ramírez, Yefry",606162,2021,0,0.061,-0.061
"Castellani, Ryan",624418,2021,0,0.113,-0.113
"Eshelman, Thomas",664045,2021,0,0.126,-0.126
"Sánchez, Miguel",667376,2021,0,0.131,-0.131
"Wilson, Cody",680963,2021,0,0.011,-0.011
"Reyes, Alex",621052,2021,0,0.423,-0.423
"Ruiz, José",614179,2021,0,0.1,-0.1
