"last_name, first_name",player_id,year,woba,est_woba,est_woba_minus_woba_diff
"Chavis, Michael",656308,2023,0.273,0.255,0.018000000000000016
"Casali, Curt",592200,2023,0.239,0.281,-0.042
"Bart, Joey",663698,2023,0.239,0.245,-0.006
"Pache, Cristian",665506,2023,0.32,0.315,0.005
"Kieboom, Carter",666198,2023,0.277,0.252,0.025000000000000022
"Basabe, Osleivis",678545,2023,0.262,0.258,0.004
"Velazquez, Andrew",623205,2023,0.249,0.222,0.026999999999999996
"Hensley, David",682073,2023,0.184,0.249,-0.065
"Gordon, Nick",624503,2023,0.213,0.29,-0.077
"Mead, Curtis",678554,2023,0.302,0.273,0.029
"Dozier, Hunter",641531,2023,0.247,0.241,0.006
"Luplow, Jordan",656669,2023,0.29,0.273,0.017
"Alberto, Hanser",593643,2023,0.279,0.274,0.005
"Andujar, Miguel",609280,2023,0.33,0.319,0.011
"Rafaela, Ceddanne",678882,2023,0.287,0.238,0.049
"Capel, Conner",668843,2023,0.322,0.302,0.020000000000000018
"Sullivan, Brett",664954,2023,0.232,0.246,-0.014
"Dixon, Brandon",641525,2023,0.249,0.238,0.011
"Rocchio, Brayan",677587,2023,0.263,0.204,0.059000000000000025
"Ramos, Henry",592656,2023,0.303,0.297,0.006
"Abreu, Wilyer",677800,2023,0.375,0.357,0.018000000000000016
"Bruján, Vidal",660644,2023,0.206,0.212,-0.006
"Edwards, Xavier",669364,2023,0.295,0.264,0.030999999999999972
"Marisnick, Jake",545350,2023,0.294,0.277,0.017
"Motter, Taylor",600301,2023,0.204,0.232,-0.028
"Busch, Michael",683737,2023,0.241,0.264,-0.023
"Grissom, Vaughn",687093,2023,0.289,0.304,-0.015
"Daza, Yonathan",602074,2023,0.286,0.253,0.032999999999999974
"Rortvedt, Ben",666163,2023,0.219,0.269,-0.05
"Martini, Nick",605361,2023,0.382,0.352,0.030000000000000027
"Hilliard, Sam",656541,2023,0.312,0.277,0.034999999999999976
"Brosseau, Mike",670712,2023,0.281,0.262,0.019000000000000017
"Cowser, Colton",681297,2023,0.226,0.301,-0.075
"Goodman, Hunter",696100,2023,0.266,0.263,0.003
"Frazier, Clint",640449,2023,0.256,0.255,0.001
"Wells, Austin",669224,2023,0.309,0.373,-0.064
"Carter, Evan",694497,2023,0.435,0.341,0.094
"Voit, Luke",572228,2023,0.251,0.286,-0.035
"Mitchell, Garrett",669003,2023,0.326,0.286,0.040000000000000036
"Mathias, Mark",664029,2023,0.278,0.287,-0.009
"Beaty, Matt",607461,2023,0.3,0.273,0.027
"Florial, Estevan",664314,2023,0.288,0.306,-0.018
"Phillips, Brett",621433,2023,0.268,0.236,0.032
"Cordero, Franchy",614173,2023,0.286,0.288,-0.002
"Stefanic, Michael",683021,2023,0.332,0.298,0.034
"Myers, Dane",667472,2023,0.278,0.308,-0.03
"Lee, Korey",686676,2023,0.134,0.238,-0.104
"Taylor, Samad",669392,2023,0.248,0.274,-0.026
"Mendick, Danny",664901,2023,0.226,0.245,-0.019
"Loftin, Nick",679845,2023,0.348,0.302,0.045999999999999985
"Miller, Brad",543543,2023,0.3,0.316,-0.016
"Locastro, Tim",641796,2023,0.327,0.315,0.012
"Araúz, Jonathan",660620,2023,0.217,0.241,-0.024
"Vosler, Jason",613564,2023,0.241,0.211,0.03
"Yepez, Juan",660766,2023,0.243,0.298,-0.055
"Reyes, Franmil",614177,2023,0.227,0.263,-0.036
"Meckler, Wade",685133,2023,0.273,0.265,0.008
"Adell, Jo",666176,2023,0.299,0.238,0.061
"Fermín, José",665877,2023,0.281,0.323,-0.042
"Nido, Tomás",621512,2023,0.128,0.172,-0.044
"Ramos, Heliot",671218,2023,0.236,0.255,-0.019
"Thompson, Bubba",669352,2023,0.23,0.226,0.004
"Ruf, Darin",573131,2023,0.287,0.354,-0.067
"Brantley, Michael",488726,2023,0.309,0.286,0.023
"Hall, Darick",669742,2023,0.193,0.237,-0.044
"Trammell, Taylor",666211,2023,0.279,0.313,-0.034
"Vavra, Terrin",679631,2023,0.261,0.308,-0.047
"Cabbage, Trey",663550,2023,0.238,0.179,0.059
"Eaton, Nate",681987,2023,0.101,0.2,-0.099
"Wade, Tyler",642180,2023,0.278,0.246,0.032
"Lamb, Jake",571875,2023,0.267,0.275,-0.008
"Lewis, Kyle",641786,2023,0.204,0.22,-0.016
"Pérez, Carlos",656024,2023,0.267,0.25,0.017000000000000015
"Dalbec, Bobby",666915,2023,0.254,0.275,-0.021
"Alfaro, Jorge",595751,2023,0.223,0.27,-0.047
"Clement, Ernie",676391,2023,0.378,0.325,0.053
"Hill, Derek",656537,2023,0.19,0.219,-0.029
"Johnson, Bryce",669369,2023,0.218,0.234,-0.016
"Young, Jared",676724,2023,0.302,0.277,0.024999999999999967
"Heineman, Tyler",623168,2023,0.325,0.333,-0.008
"Paris, Kyren",677347,2023,0.156,0.237,-0.081
"Thomas, Cody",642137,2023,0.3,0.209,0.091
"Kessinger, Grae",666197,2023,0.275,0.299,-0.024
"Huff, Sam",669087,2023,0.337,0.321,0.016000000000000014
"DeLuca, Jonny",676356,2023,0.32,0.271,0.049
"Luciano, Marco",682617,2023,0.293,0.292,0.001
"Martínez, J.P.",679881,2023,0.246,0.232,0.013999999999999985
"León, Sandy",506702,2023,0.173,0.168,0.005
"Horwitz, Spencer",687462,2023,0.322,0.296,0.026000000000000023
"Hopkins, TJ",686759,2023,0.189,0.214,-0.025
"Herrera, Iván",671056,2023,0.349,0.341,0.008
"Bouchard, Sean",656248,2023,0.432,0.372,0.06
"Montes, Coco",663796,2023,0.247,0.203,0.043999999999999984
"Cruz, Oneil",665833,2023,0.335,0.322,0.013000000000000012
"Adams, Jordyn",677941,2023,0.11,0.171,-0.061
"Stevenson, Andrew",664057,2023,0.216,0.202,0.013999999999999985
"Hamilton, David",666152,2023,0.216,0.227,-0.011
"Haseley, Adam",656514,2023,0.253,0.29,-0.037
"Porter, Logan",682515,2023,0.297,0.302,-0.005
"Lipcius, Andre",686531,2023,0.326,0.298,0.028000000000000025
"Burdick, Peyton",680814,2023,0.269,0.257,0.012
"Smith-Njigba, Canaan",675986,2023,0.199,0.239,-0.04
"Rosario, Eguy",666703,2023,0.322,0.249,0.073
"Blankenhorn, Travis",663905,2023,0.262,0.322,-0.06
"Caminero, Junior",691406,2023,0.276,0.278,-0.002
"Rutherford, Blake",666164,2023,0.166,0.17,-0.004
"Lawlar, Jordan",691783,2023,0.166,0.189,-0.023
"Fitzgerald, Tyler",666149,2023,0.31,0.2,0.10999999999999999
"Tena, José",677588,2023,0.264,0.236,0.028000000000000025
"Ortiz, Joey",687401,2023,0.192,0.244,-0.052
"Ríos, Edwin",621458,2023,0.219,0.272,-0.053
"Stowers, Kyle",669065,2023,0.117,0.193,-0.076
"Domínguez, Jasson",691176,2023,0.403,0.355,0.048
"Millas, Drew",686452,2023,0.365,0.354,0.011
"Kjerstad, Heston",677008,2023,0.318,0.363,-0.045
"Mercado, Óscar",640458,2023,0.304,0.273,0.030999999999999972
"Lukes, Nathan",664770,2023,0.266,0.276,-0.01
"Torrens, Luis",620443,2023,0.289,0.266,0.022999999999999965
"Madris, Bligh",676632,2023,0.222,0.276,-0.054
"Garlick, Kyle",664247,2023,0.28,0.333,-0.053
"Ellis, Drew",656403,2023,0.373,0.374,-0.001
"Kennedy, Buddy",671083,2023,0.255,0.3,-0.045
"Allen, Greg",656185,2023,0.349,0.192,0.15699999999999997
"Guthrie, Dalton",656495,2023,0.239,0.281,-0.042
"Hernández, Yonny",660634,2023,0.197,0.204,-0.007
"Díaz, Isan",656371,2023,0.087,0.122,-0.035
"Hummel, Cooper",669450,2023,0.163,0.266,-0.103
"Owings, Chris",572008,2023,0.141,0.129,0.011999999999999983
"La Stella, Tommy",600303,2023,0.249,0.244,0.005
"Serven, Brian",661531,2023,0.131,0.127,0.004
"Lester, Josh",623507,2023,0.184,0.216,-0.032
"Wilson, Weston",642215,2023,0.441,0.429,0.012
"O'Keefe, Brian",657247,2023,0.185,0.198,-0.013
"Toro, Abraham",647351,2023,0.544,0.475,0.069
"Meadows, Austin",640457,2023,0.227,0.22,0.007
"Querecuto, Juniel",578570,2023,0.134,0.219,-0.085
"Capra, Vinny",681962,2023,0.22,0.23,-0.01
"Camargo, Johan",622666,2023,0.248,0.373,-0.125
"Williams, Luke",663897,2023,0.046,0.054,-0.008
"Crow-Armstrong, Pete",691718,2023,0.123,0.253,-0.13
"Salazar, César",663967,2023,0.13,0.173,-0.043
"Kreidler, Ryan",668952,2023,0.098,0.092,0.006
"Pérez, Roberto",547379,2023,0.186,0.271,-0.085
"Canario, Alexander",672744,2023,0.387,0.245,0.14200000000000002
"White, Eli",642201,2023,0.176,0.297,-0.121
"Almonte, Abraham",501659,2023,0.121,0.185,-0.064
"Tromp, Chadwick",644433,2023,0.133,0.151,-0.018
"Wall, Forrest",657088,2023,0.569,0.22,0.349
"Gamel, Ben",592325,2023,0.201,0.252,-0.051
"Kohlwey, Taylor",670128,2023,0.136,0.104,0.032000000000000015
"Bemboom, Anthony",621532,2023,0.243,0.211,0.032
"Soto, Livan",670869,2023,0.321,0.351,-0.03
"Lopez, Irving",676761,2023,0,0.091,-0.091
"Piña, Manny",444489,2023,0.314,0.261,0.053
"Stevenson, Cal",670276,2023,0.174,0.271,-0.097
"Jones, Jahmai",663330,2023,0.257,0.243,0.014000000000000012
"Adrianza, Ehire",501303,2023,0.063,0.167,-0.104
"Tucker, Cole",657061,2023,0.495,0.439,0.055999999999999994
"Amaya, Jacob",676070,2023,0.196,0.266,-0.07
"Downs, Jeter",669023,2023,0.505,0.525,-0.02
"Dahl, David",621311,2023,0.223,0.367,-0.144
"Padlo, Kevin",656821,2023,0.155,0.192,-0.037
"Pérez, Michael",605421,2023,0.486,0.378,0.10799999999999998
"Naquin, Tyler",571980,2023,0,0.027,-0.027
"Ornelas, Jonathan",680716,2023,0.201,0.199,0.002
"Cropley, Tyler",680418,2023,0.126,0.176,-0.05
"Bannon, Rylan",676625,2023,0,0.077,-0.077
"Collins, Zack",641470,2023,0.526,0.516,0.010000000000000009
"Eden, Cam",686490,2023,0.147,0.263,-0.116
"Siani, Michael",672279,2023,0.116,0.256,-0.14
"Engel, Adam",641553,2023,0,0.073,-0.073
"Maggi, Drew",543482,2023,0.354,0.409,-0.055
"Reynolds, Matt",608703,2023,0.177,0.149,0.027999999999999997
"Mitchell, Cal",668751,2023,0.139,0.34,-0.201
"Gray, Tristan",656484,2023,0.577,0.678,-0.101
"Kaiser, Connor",663731,2023,0,0.34,-0.34
"Viloria, Meibrys",650619,2023,0.174,0.298,-0.124
"Shewmake, Braden",669699,2023,0,0.124,-0.124
"Wainwright, Adam",425794,2023,0,0.117,-0.117
"Hamilton, Billy",571740,2023,0,0.01,-0.01
"Barrera, Tres",668663,2023,0,0.131,-0.131
"Lopez, Alejo",664670,2023,0.622,0.46,0.16199999999999998
"Seagle, Chandler",676882,2023,0,0.322,-0.322
"Castillo, Diego",660636,2023,0,0.055,-0.055
"Miller, Shelby",571946,2023,0,0.036,-0.036
"Culberson, Charlie",518586,2023,0.883,0.064,0.819
